"","101","t","menu","""USER101"" <101>","SIP/101-00000011","","Hangup","","2015-04-07 14:26:08","2015-04-07 14:26:08","2015-04-07 14:26:19",11,11,"ANSWERED","DOCUMENTATION","1428416768.17",""
"","101","1","menu","""USER101"" <101>","SIP/101-00000012","","Hangup","","2015-04-07 14:26:22","2015-04-07 14:26:22","2015-04-07 14:28:35",133,133,"ANSWERED","DOCUMENTATION","1428416782.18",""
"","100","600","phones","""USER100"" <100>","SIP/100-00000013","","Echo","","2015-04-07 14:32:18","2015-04-07 14:32:18","2015-04-07 14:32:51",33,33,"ANSWERED","DOCUMENTATION","1428417138.19",""
"","100","t","menu","""USER100"" <100>","SIP/100-00000014","","Hangup","","2015-04-07 14:55:17","2015-04-07 14:55:17","2015-04-07 14:55:36",19,19,"ANSWERED","DOCUMENTATION","1428418517.20",""
"","100","600","phones","""USER100"" <100>","SIP/100-00000015","","Playback","demo-echotest","2015-04-07 14:55:59","2015-04-07 14:55:59","2015-04-07 14:56:10",11,11,"ANSWERED","DOCUMENTATION","1428418559.21",""
"","100","4","menu","""USER100"" <100>","SIP/100-00000016","","Read","appoint,,15,,2,10","2015-04-07 14:56:11","2015-04-07 14:56:11","2015-04-07 14:56:41",30,30,"ANSWERED","DOCUMENTATION","1428418571.22",""
"","100","800","phones","""USER100"" <100>","SIP/100-00000017","","Read","appoint,,15,,2,10","2015-04-07 14:56:46","2015-04-07 14:56:46","2015-04-07 14:57:22",36,36,"ANSWERED","DOCUMENTATION","1428418606.23",""
"","100","4","menu","""USER100"" <100>","SIP/100-00000018","","Hangup","","2015-04-07 15:04:11","2015-04-07 15:04:11","2015-04-07 15:04:57",46,46,"ANSWERED","DOCUMENTATION","1428419051.24",""
"","100","800","phones","""USER100"" <100>","SIP/100-0000001a","","Read","yesno,,11,,,5","2015-04-07 15:05:35","2015-04-07 15:05:35","2015-04-07 15:06:04",29,29,"ANSWERED","DOCUMENTATION","1428419135.26",""
"","100","4","menu","""USER100"" <100>","SIP/100-0000001b","","Hangup","","2015-04-07 15:06:14","2015-04-07 15:06:14","2015-04-07 15:06:51",37,37,"ANSWERED","DOCUMENTATION","1428419174.27",""
"","100","800","phones","""USER100"" <100>","SIP/100-0000001d","","Read","date,,8,,2,10","2015-04-07 15:08:06","2015-04-07 15:08:06","2015-04-07 15:08:27",21,21,"ANSWERED","DOCUMENTATION","1428419286.29",""
"","100","800","phones","""USER100"" <100>","SIP/100-0000001e","","Read","appoint,,15,,2,10","2015-04-07 15:08:32","2015-04-07 15:08:32","2015-04-07 15:08:43",11,11,"ANSWERED","DOCUMENTATION","1428419312.30",""
"","100","4","menu","""USER100"" <100>","SIP/100-0000001f","","Hangup","","2015-04-07 15:08:45","2015-04-07 15:08:45","2015-04-07 15:10:15",90,90,"ANSWERED","DOCUMENTATION","1428419325.31",""
"","100","4","menu","""USER100"" <100>","SIP/100-00000021","","Hangup","","2015-04-07 15:13:20","2015-04-07 15:13:20","2015-04-07 15:14:49",89,89,"ANSWERED","DOCUMENTATION","1428419600.33",""
"100","","s","phones","apptel","SIP/100-00000022","","Playback","grabacion100","2015-04-07 15:16:00","2015-04-07 15:16:10","2015-04-07 15:16:10",10,0,"ANSWERED","DOCUMENTATION","1428419760.34",""
"100","","s","phones","apptel","SIP/100-00000023","","Playback","grabacion100","2015-04-07 15:17:00","2015-04-07 15:17:10","2015-04-07 15:17:10",10,0,"ANSWERED","DOCUMENTATION","1428419820.35",""
"","100","4","menu","""USER100"" <100>","SIP/100-00000024","","Hangup","","2015-04-07 15:24:17","2015-04-07 15:24:17","2015-04-07 15:24:56",39,39,"ANSWERED","DOCUMENTATION","1428420257.36",""
"","100","4","menu","""USER100"" <100>","SIP/100-00000026","","Hangup","","2015-04-07 15:24:59","2015-04-07 15:24:59","2015-04-07 15:25:26",27,27,"ANSWERED","DOCUMENTATION","1428420299.38",""
"","100","4","menu","""USER100"" <100>","SIP/100-00000028","","Hangup","","2015-04-07 15:25:33","2015-04-07 15:25:33","2015-04-07 15:26:20",47,47,"ANSWERED","DOCUMENTATION","1428420333.40",""
"100","","s","phones","apptel","SIP/100-00000029","","Playback","grabacion100201504071727","2015-04-07 15:27:00","2015-04-07 15:27:05","2015-04-07 15:27:15",15,10,"ANSWERED","DOCUMENTATION","1428420420.41",""
"100","","s","phones","apptel","SIP/100-0000002a","","Playback","grabacion10028150407","2015-04-07 15:29:52","2015-04-07 15:30:01","2015-04-07 15:30:02",10,1,"ANSWERED","DOCUMENTATION","1428420592.42",""
"","100","800","phones","""USER100"" <100>","SIP/100-0000002c","","Read","appoint,,15,,2,10","2015-04-07 15:32:04","2015-04-07 15:32:04","2015-04-07 15:32:40",36,36,"ANSWERED","DOCUMENTATION","1428420724.44",""
"","100","4","menu","""USER100"" <100>","SIP/100-0000002d","","Hangup","","2015-04-07 15:34:53","2015-04-07 15:34:53","2015-04-07 15:35:40",47,47,"ANSWERED","DOCUMENTATION","1428420893.45",""
"100","","s","phones","apptel","SIP/100-00000030","","Playback","grabacion100201504071739","2015-04-07 15:39:01","2015-04-07 15:39:06","2015-04-07 15:39:10",9,4,"ANSWERED","DOCUMENTATION","1428421141.48",""
"","100","700","phones","""USER100"" <100>","SIP/100-00000000","","Hangup","","2015-04-14 15:11:59","2015-04-14 15:11:59","2015-04-14 15:12:02",3,3,"ANSWERED","DOCUMENTATION","1429024319.0",""
"","100","700","phones","""USER100"" <100>","SIP/100-00000001","","Hangup","","2015-04-14 15:12:17","2015-04-14 15:12:17","2015-04-14 15:12:20",3,3,"ANSWERED","DOCUMENTATION","1429024337.1",""
"","100","700","phones","""USER100"" <100>","SIP/100-00000002","","Hangup","","2015-04-14 15:12:23","2015-04-14 15:12:23","2015-04-14 15:12:26",3,3,"ANSWERED","DOCUMENTATION","1429024343.2",""
"","100","700","phones","""USER100"" <100>","SIP/100-00000003","","Hangup","","2015-04-14 15:12:31","2015-04-14 15:12:31","2015-04-14 15:12:34",3,3,"ANSWERED","DOCUMENTATION","1429024351.3",""
"","102","100","phones","""USER102"" <102>","SIP/102-00000000","","Hangup","","2015-04-14 15:26:36","2015-04-14 15:26:36","2015-04-14 15:26:57",21,21,"ANSWERED","DOCUMENTATION","1429025196.0",""
